revision_id,revision_url,title,authorPHID,created_utc,text
134826,https://phabricator.services.mozilla.com/D134826,Bug 1744975 - 4. Handle Records and Tuples properly in js::ToStringSlow() r=jandem,PHID-USER-cje4weq32o3xyuegalpj,2022-01-04 07:41:25,"Code analysis found 1 defect in the diff 524301:
 - 1 defect found by eslint (Mozlint)

You can run this analysis locally with:
 - `./mach lint --warnings --outgoing`

---
If you see a problem in this automated review, [please report it here](https://bugzilla.mozilla.org/enter_bug.cgi?product=Firefox+Build+System&component=Source+Code+Analysis&short_desc=[Automated+review]+UPDATE&comment=**Phabricator+URL:**+https://phabricator.services.mozilla.com/...&format=__default__).

You can view these defects on [the code-review frontend](https://code-review.moz.tools/#/diff/524301) and on [Treeherder](https://treeherder.mozilla.org/#/jobs?repo=try&revision=286e44271fa144be2f7a39a34b4a6af5b485bbaa)."
134826,https://phabricator.services.mozilla.com/D134826,Bug 1744975 - 4. Handle Records and Tuples properly in js::ToStringSlow() r=jandem,PHID-USER-cje4weq32o3xyuegalpj,2022-01-04 03:33:21,"Code analysis found 1 defect in the diff 524236:
 - 1 defect found by eslint (Mozlint)

You can run this analysis locally with:
 - `./mach lint --warnings --outgoing`

---
If you see a problem in this automated review, [please report it here](https://bugzilla.mozilla.org/enter_bug.cgi?product=Firefox+Build+System&component=Source+Code+Analysis&short_desc=[Automated+review]+UPDATE&comment=**Phabricator+URL:**+https://phabricator.services.mozilla.com/...&format=__default__).

You can view these defects on [the code-review frontend](https://code-review.moz.tools/#/diff/524236) and on [Treeherder](https://treeherder.mozilla.org/#/jobs?repo=try&revision=1aad9bd2212766b37117c2b73ac5295765bfe4a9)."
134826,https://phabricator.services.mozilla.com/D134826,Bug 1744975 - 4. Handle Records and Tuples properly in js::ToStringSlow() r=jandem,PHID-USER-6hmixvvaxxfdwf2mqi7o,2021-12-30 15:29:22,"If `allowGC` is false, we shouldn't go in any path that requires rooting (for example, in the `!v.isPrimitive()` check above we return `nullptr` because it could cause a GC run)."
134826,https://phabricator.services.mozilla.com/D134826,Bug 1744975 - 4. Handle Records and Tuples properly in js::ToStringSlow() r=jandem,PHID-USER-cje4weq32o3xyuegalpj,2021-12-30 00:26:43,"Code analysis found 1 defect in the diff 523595:
 - 1 defect found by eslint (Mozlint)

You can run this analysis locally with:
 - `./mach lint --warnings --outgoing`

---
If you see a problem in this automated review, [please report it here](https://bugzilla.mozilla.org/enter_bug.cgi?product=Firefox+Build+System&component=Source+Code+Analysis&short_desc=[Automated+review]+UPDATE&comment=**Phabricator+URL:**+https://phabricator.services.mozilla.com/...&format=__default__).

You can view these defects on [the code-review frontend](https://code-review.moz.tools/#/diff/523595) and on [Treeherder](https://treeherder.mozilla.org/#/jobs?repo=try&revision=78a4958055b84fb8ea2665efcffe01337baed0fd)."
134776,https://phabricator.services.mozilla.com/D134776,Bug 1651527 - [devtools] Remove now unused Toolbox's switch-target event.,PHID-USER-6oeredp5pcvqrg736rdc,2022-01-03 13:00:14,"tsting-flag: removing unused event

good catch!"
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-7kwqcpqrdv7xuk47hcvc,2022-03-28 11:34:23,This landed; see https://bugzilla.mozilla.org/show_bug.cgi?id=1760933 for the bug tracking why it wasn't automatically closed.
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-yzgkpxbq6src7zt72e2b,2022-03-23 02:52:26,Repush whole stack following rebase to central to try and make lando happy. No changes to patches.
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-yzgkpxbq6src7zt72e2b,2022-03-22 23:56:58,Add data_reviews URL for new metrics. Repushing entire stack in preparation for landing.
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-yzgkpxbq6src7zt72e2b,2022-03-22 23:28:15,Fix incorrect property being checked in tests.
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-yzgkpxbq6src7zt72e2b,2022-03-17 02:16:22,"Polish: remove stray debug info()s, fix spelling errors, clarify comments, adjust a string. Changes should be non functional (except for debug log spam)."
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-yzgkpxbq6src7zt72e2b,2022-03-17 02:05:23,Repushing stack. Added in XML parse error case and metric. Rework tests and expand coverage.
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-yzgkpxbq6src7zt72e2b,2022-03-16 01:55:25,Thanks for the feedback. It's much appreciated. I've added the tests for the abort case into the next changeset in the stack.
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-yzgkpxbq6src7zt72e2b,2022-03-16 01:51:40,Fix comment typo.
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-yzgkpxbq6src7zt72e2b,2022-03-16 01:44:09,"Respond to reivew feedback: fix comment in setupContentSigTestPrefs, expand test cases to cover update failure due to abort error."
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-yzgkpxbq6src7zt72e2b,2022-03-15 23:45:15,">>! In D134726#4609601, @Gijs wrote:
> LGTM but can we also test the ""abort"" case?

Sounds good, I'm not sure how to go about it, so am open to suggestions. I like the live server approach used here, but in a pinch I think I can try using the fake/mock machinery to abort the request like in `test_checkForAddons_abort`. I'll give that a go and see how I do."
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-7kwqcpqrdv7xuk47hcvc,2022-03-15 14:53:15,Nit: this comment seems odd because the next line doesn't store an old pref value - it just returns one. So maybe update the comment to say that?
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-7kwqcpqrdv7xuk47hcvc,2022-03-15 14:53:15,"LGTM but can we also test the ""abort"" case?"
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-yzgkpxbq6src7zt72e2b,2022-03-15 10:04:33,Fix documentation TODO.
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-yzgkpxbq6src7zt72e2b,2022-03-15 02:00:51,Fix linting errors.
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-cje4weq32o3xyuegalpj,2022-03-15 01:41:42,"Code analysis found 3 defects in the diff 556386:
 - 3 defects found by eslint (Mozlint)

You can run this analysis locally with:
 - `./mach lint --warnings --outgoing`

---
If you see a problem in this automated review, [please report it here](https://bugzilla.mozilla.org/enter_bug.cgi?product=Firefox+Build+System&component=Source+Code+Analysis&short_desc=[Automated+review]+UPDATE&comment=**Phabricator+URL:**+https://phabricator.services.mozilla.com/...&format=__default__).

You can view these defects on [the code-review frontend](https://code-review.moz.tools/#/diff/556386) and on [Treeherder](https://treeherder.mozilla.org/#/jobs?repo=try&revision=3ae68d2f335ee2a52abb7851c992dc4283183145)."
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-yzgkpxbq6src7zt72e2b,2022-03-15 01:17:37,"Remove WIP, submit patches for review."
134726,https://phabricator.services.mozilla.com/D134726,Bug 1739664 - Rework existing test cases. r?gijs,PHID-USER-cje4weq32o3xyuegalpj,2021-12-28 03:20:48,"Code analysis found 1 defect in the diff 523345:
 - 1 defect found by eslint (Mozlint)

You can run this analysis locally with:
 - `./mach lint --warnings --outgoing`

---
If you see a problem in this automated review, [please report it here](https://bugzilla.mozilla.org/enter_bug.cgi?product=Firefox+Build+System&component=Source+Code+Analysis&short_desc=[Automated+review]+UPDATE&comment=**Phabricator+URL:**+https://phabricator.services.mozilla.com/...&format=__default__).

You can view these defects on [the code-review frontend](https://code-review.moz.tools/#/diff/523345) and on [Treeherder](https://treeherder.mozilla.org/#/jobs?repo=try&revision=f76c94a974dd3e85d8685ad78b89c12e4a1ef638)."
134675,https://phabricator.services.mozilla.com/D134675,Bug 1685387 - Update the text on about:restartrequired to account for private windows. r=gijs,PHID-USER-7kwqcpqrdv7xuk47hcvc,2022-01-14 20:56:56,"Thanks, Dão!"
134675,https://phabricator.services.mozilla.com/D134675,Bug 1685387 - Update the text on about:restartrequired to account for private windows. r=gijs,PHID-USER-cje4weq32o3xyuegalpj,2022-01-14 15:13:35,"Code analysis found 1 defect in the diff 528107:
 - 1 defect found by l10n-conflicts (Mozlint)

You can run this analysis locally with:
 - `./mach lint --warnings --outgoing`

---
If you see a problem in this automated review, [please report it here](https://bugzilla.mozilla.org/enter_bug.cgi?product=Firefox+Build+System&component=Source+Code+Analysis&short_desc=[Automated+review]+UPDATE&comment=**Phabricator+URL:**+https://phabricator.services.mozilla.com/...&format=__default__).

You can view these defects on [the code-review frontend](https://code-review.moz.tools/#/diff/528107) and on [Treeherder](https://treeherder.mozilla.org/#/jobs?repo=try&revision=e1582aa0de6cfde26ec1b61912d3ba2806f854d8)."
134675,https://phabricator.services.mozilla.com/D134675,Bug 1685387 - Update the text on about:restartrequired to account for private windows. r=gijs,PHID-USER-cje4weq32o3xyuegalpj,2022-01-14 15:12:47,"Code analysis found 2 defects in the diff 528106:
 - 1 defect found by fluent-lint (Mozlint)
 - 1 defect found by l10n-conflicts (Mozlint)

You can run this analysis locally with:
 - `./mach lint --warnings --outgoing`

---
If you see a problem in this automated review, [please report it here](https://bugzilla.mozilla.org/enter_bug.cgi?product=Firefox+Build+System&component=Source+Code+Analysis&short_desc=[Automated+review]+UPDATE&comment=**Phabricator+URL:**+https://phabricator.services.mozilla.com/...&format=__default__).

You can view these defects on [the code-review frontend](https://code-review.moz.tools/#/diff/528106) and on [Treeherder](https://treeherder.mozilla.org/#/jobs?repo=try&revision=9ee7c901ee8c78037e5b12b1827abd3e3c30fefa)."
134675,https://phabricator.services.mozilla.com/D134675,Bug 1685387 - Update the text on about:restartrequired to account for private windows. r=gijs,PHID-USER-cje4weq32o3xyuegalpj,2022-01-13 10:20:29,"Code analysis found 1 defect in the diff 527494:
 - 1 defect found by l10n-conflicts (Mozlint)

You can run this analysis locally with:
 - `./mach lint --warnings --outgoing`

---
If you see a problem in this automated review, [please report it here](https://bugzilla.mozilla.org/enter_bug.cgi?product=Firefox+Build+System&component=Source+Code+Analysis&short_desc=[Automated+review]+UPDATE&comment=**Phabricator+URL:**+https://phabricator.services.mozilla.com/...&format=__default__).

You can view these defects on [the code-review frontend](https://code-review.moz.tools/#/diff/527494) and on [Treeherder](https://treeherder.mozilla.org/#/jobs?repo=try&revision=86a7f457c57b0a52c364ceb17eaf77c7254dd289)."
134675,https://phabricator.services.mozilla.com/D134675,Bug 1685387 - Update the text on about:restartrequired to account for private windows. r=gijs,PHID-USER-sqfa4zdcqmocvjmh7eqa,2022-01-13 10:03:15,update copy across about:restartrequired
134624,https://phabricator.services.mozilla.com/D134624,"Bug 1737831 - Detect whether menu bar is visible at the beginning of fullscreen, and if so don't shift down by menubar height. r=#mac-reviewers",PHID-USER-sasiqhjk3rmprfyixaj6,2021-12-27 10:45:45,"Yeah not sure if there's a better way. This seems reasonable.

testing-exception-other: Requires a particular system setting."
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-3h6otuy64aw665igdl5x,2022-01-14 23:05:08,https://bugzilla.mozilla.org/show_bug.cgi?id=1750304
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-3h6otuy64aw665igdl5x,2022-01-14 22:53:33,"sure, I will file a followup to discuss and revisit pros and cons of this check placement in AppConstants"
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-chbdyvyw5qsh7p76jx5k,2022-01-14 05:04:48,"> Nit: Related to @mkaply's comment (quoted below),  I'm wondering if this might make sense [[ https://searchfox.org/mozilla-central/source/toolkit/modules/BrowserUtils.jsm#326 | here ]] with the checks for showing VPN and Rally. 
> 

I do share @mkaply and @mviar's concern that since `AppConstants` contains almost exclusively build time substitutions, it might not be the right place for this check."
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-chbdyvyw5qsh7p76jx5k,2022-01-14 05:04:48,I think all the necessary tweaks for our repack are present. Thank you!
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-3h6otuy64aw665igdl5x,2022-01-13 18:03:03,"That's definitely an option , kept in AppConstants as distribution.id here is specific to CN and similar check in https://searchfox.org/mozilla-central/source/browser/components/newtab/lib/ASRouterTargeting.jsm#583 has AppConstants available"
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-3h6otuy64aw665igdl5x,2022-01-13 18:03:03,"Yes, CN repack will get only simple template as default UI"
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-3h6otuy64aw665igdl5x,2022-01-13 18:03:03,That's correct for Fx98 simple template is the default UI that will be rolled out globally
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-hg34ogm5emdq7emqrlmh,2022-01-13 15:24:05,Want to confirm that only the simple template will be available to users with CN repack
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-hg34ogm5emdq7emqrlmh,2022-01-13 15:24:05,Are we only doing simple for now?
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-hg34ogm5emdq7emqrlmh,2022-01-13 15:24:05,"Nit: Related to @mkaply's comment (quoted below),  I'm wondering if this might make sense [[ https://searchfox.org/mozilla-central/source/toolkit/modules/BrowserUtils.jsm#326 | here ]] with the checks for showing VPN and Rally. 

> AppConstants is an great idea, but distribution ID is read dynamically so I'm not sure it fits the model. Is there some other place we put global dynamic values like that?"
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-hg34ogm5emdq7emqrlmh,2022-01-13 15:24:05,"LGTM overall, just a question re: only updating for the simple template and a nit."
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-t4yzy4mbd2hzmxetsmsb,2022-01-07 17:06:08,"> I'm kind of surprised this works and doesn't get you the ""null"" branch.

I've always used null. That's a reasonably common pattern. 

https://searchfox.org/mozilla-central/search?q=getDefaultBranch%28null%29&path=&case=false&regexp=false

If """" is the correct way, we should file a cleanup bug.

Definitely should use default branch. I have a bug to make everyone use the default branch for distribution stuff, just haven't had a chance to get it in.

AppConstants is an great idea, but distribution ID is read dynamically so I'm not sure it fits the model. Is there some other place we put global dynamic values like that?"
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-chbdyvyw5qsh7p76jx5k,2022-01-05 03:11:05,"Hi @Gijs regarding the 404, it looks like I only mentioned this in an earlier bug comment:


>The ... rebase (of www.firefox.com.cn onto more recent www.mozilla.org content) is not yet ready, and the two urls above are not available yet, but I'll make sure they redirect to proper alternatives.

https://bugzilla.mozilla.org/1741795#c7"
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-7kwqcpqrdv7xuk47hcvc,2022-01-04 22:01:06,This is a 404...
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-7kwqcpqrdv7xuk47hcvc,2022-01-04 22:01:06,"Nit: use `""""` as the argument here. I'm kind of surprised this works and doesn't get you the `""null""` branch.

Note that some consumers just grab this without bothering to specify they want the default branch. Probably worth checking with @mkaply what is necessary/right, and filing a follow-up bug, perhaps? I feel like this should be accessible somewhere more convenient (Perhaps AppConstants?) rather than everyone rolling their own version of this check."
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-7kwqcpqrdv7xuk47hcvc,2022-01-04 22:01:06,code-wise this is mostly OK but the URLs and QR codes are going to need fixing still.
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-chbdyvyw5qsh7p76jx5k,2021-12-27 03:10:47,"> SVGs for QRCode points to below URLS for 'simple' and 'advanced' template:
> 
> ...
> 
> @hectorz please share what should be qrcode links for China repack thanks
> 
> 

For QR code, please use `https://www.firefox.com.cn/mobile/qrcode-redirect/` where we have a special treatment for WeChat.

Feel free to add any utm_* params should it be necessary."
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-3h6otuy64aw665igdl5x,2021-12-24 00:28:33,"SVGs for QRCode points to below URLS for 'simple' and 'advanced' template:

https://app.adjust.com/2uo1qc?campaign=firefox-desktop&adgroup=qr-modal&creative=morefrommozilla-FXVT-113-a&fallback=http://mozilla.org/firefox/mobile/


https://app.adjust.com/2uo1qc?campaign=firefox-desktop&adgroup=qr-modal&creative=morefrommozilla-fxvt-113-b&fallback=http://mozilla.org/firefox/mobile/

@hectorz please share what should be qrcode links for China repack thanks"
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-chbdyvyw5qsh7p76jx5k,2021-12-23 02:49:09,China site is solely focused on Firefox and we don't have the `/firefox/` prefix in paths.
134574,https://phabricator.services.mozilla.com/D134574,Bug 1741795 - Make More from Mozilla content customizable by partner repacks,PHID-USER-chbdyvyw5qsh7p76jx5k,2021-12-23 02:49:09,I also think separate QR codes would be necessary.
134524,https://phabricator.services.mozilla.com/D134524,"Bug 1746414 - Support specifying defaults with 'extend_parameters_schema', r?#taskgraph-reviewers!",PHID-USER-mefa72mp4kzwenywt7gj,2021-12-22 21:29:52,"thanks for the unittest, this is nice to see"
134424,https://phabricator.services.mozilla.com/D134424,"Bug 1747091 - Force CSS with moz-extension schemes to get revalidated temporarily. r=rpl,mixedpuppy",PHID-USER-5fjyseoxs2dahs7ryywh,2021-12-21 21:57:53,"I've linked D134438 (including the test case I did mention earlier) as a child revision and pushed it to try here (only included test-verify, the push to try is mainly meant to confirm the test is stable and doesn't fail intermittently):
- https://treeherder.mozilla.org/jobs?repo=try&revision=d99cf31ee4dbbd2e5df5e954f37c175ee1173232

I already verified in local builds that the test fails without this fix and pass as expected with the changes included in this patch.

I'm setting the testing policy flag on this revision accordingly.

@emilio if the tests passes TV in the try push linked above and you want to land it along with this patch, feel free to land both (I did set a leave-open flag on that bugzilla issue, to follow up with the proper fixes). 

If you prefer to land your patch and the test case separately, that is also fine from my side (we can land it separately after this fix)."
134424,https://phabricator.services.mozilla.com/D134424,"Bug 1747091 - Force CSS with moz-extension schemes to get revalidated temporarily. r=rpl,mixedpuppy",PHID-USER-5fjyseoxs2dahs7ryywh,2021-12-21 20:27:38,">>! In D134424#4375130, @rpl wrote:
> I'm turning the manual STR with those two test extensions into an automated tests to add to the WebExtensions tests.

@emilio I've just attached a test case derived from the manual STR in D134438, it fails as expected on an artifact build without this fix, I'm waiting a full build to confirm that it does pass with this fix as we expect."
134424,https://phabricator.services.mozilla.com/D134424,"Bug 1747091 - Force CSS with moz-extension schemes to get revalidated temporarily. r=rpl,mixedpuppy",PHID-APPS-PhabricatorHeraldApplication,2021-12-21 19:24:01,"This revision requires a [[https://firefox-source-docs.mozilla.org/testing/testing-policy/ | Testing Policy]] Project Tag to be set before landing. Please apply one of `testing-approved`, `testing-exception-unchanged`, `testing-exception-ui`, `testing-exception-elsewhere`, `testing-exception-other`. Tip: [[https://addons.mozilla.org/en-US/firefox/addon/phab-test-policy/ | this Firefox add-on]] makes it easy!"
134424,https://phabricator.services.mozilla.com/D134424,"Bug 1747091 - Force CSS with moz-extension schemes to get revalidated temporarily. r=rpl,mixedpuppy",PHID-USER-5fjyseoxs2dahs7ryywh,2021-12-21 19:24:01,"{nav,  icon=thumbs-up, name=praise:} @emilio Thanks a lot for taking care of this so quickly.

{nav,  icon=share, name=follow-up:} I was wondering if with the images we do have the same issue and so I double-checked that (See [Bug 1746841 comment 16](https://bugzilla.mozilla.org/show_bug.cgi?id=1746841#c16), it was definitely the case but that behavior has changed a longer time ago and so it is absolutely fine to leave that to be fixed (along with the proper fix for the CSS) as part of Bug 1746841."
134424,https://phabricator.services.mozilla.com/D134424,"Bug 1747091 - Force CSS with moz-extension schemes to get revalidated temporarily. r=rpl,mixedpuppy",PHID-USER-5fjyseoxs2dahs7ryywh,2021-12-21 19:24:01,"lgtm 

I'm turning the manual STR with those two test extensions into an automated tests to add to the WebExtensions tests.
In the meantime I wanted to ask if you want me to confirm the behavior in a local build using the two test extension and the STR I added to Bug 1746841 comments, or if you have already done that and it is not necessary.

(and, as describe in the comment below, the issue with cached image has been introduced a way longer time ago, in Firefox 68, we can leave that for Bug 1746841)."
134374,https://phabricator.services.mozilla.com/D134374,Bug 1745026 - Part 3: Update telemetries for Firefox suggest onboarding dialog.,PHID-USER-aaptg3a34v3lr4kblwu6,2022-01-06 23:28:25,Thank you! We should get Megan's data-review+ before landing the entire stack ideally. I'll ping her about it so hopefully we can land everything before the weekend.
134374,https://phabricator.services.mozilla.com/D134374,Bug 1745026 - Part 3: Update telemetries for Firefox suggest onboarding dialog.,PHID-USER-cje4weq32o3xyuegalpj,2022-01-06 09:33:52,"NOTE: Documentation was modified in diff 525278

It can be previewed [here](http://gecko-docs.mozilla.org-l1.s3-website.us-west-2.amazonaws.com/main/8decf98a-6ed1-11ec-aa55-0242ac110004/index.html) for one week.

---
If you see a problem in this automated review, [please report it here](https://bugzilla.mozilla.org/enter_bug.cgi?product=Firefox+Build+System&component=Source+Code+Analysis&short_desc=[Automated+review]+UPDATE&comment=**Phabricator+URL:**+https://phabricator.services.mozilla.com/...&format=__default__)."
134374,https://phabricator.services.mozilla.com/D134374,Bug 1745026 - Part 3: Update telemetries for Firefox suggest onboarding dialog.,PHID-USER-s6dndcbf3g4mbn73dt5s,2022-01-06 09:06:12,try with `--no-artifact`: https://treeherder.mozilla.org/jobs?repo=try&revision=4f59e5521404c14227d8fca56965d1e07366b99f
